#######################;;;;;;;;;;;X
# muster; -1- ; -2- ; -3- ; -4- ; -5- ; -6- ;; -8- ;;;X
#######################;;;;;;;;;;;X
#######################;;;;;;;;;;;X
#Most of the list elaborated by Kretoxian;;;;;;;;;;;X
#Thanks to Horton13 for helping me so much;;;;;;;;;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
BRIG_MODEL_BOL_7_5;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
BRIG_MODEL_BOL_7_6;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;;M3 Stuart;;;X
BRIG_MODEL_BOL_7_7;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;X
BRIG_MODEL_BOL_10_8;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;;Cadillac Gage Commando;;;X
#Land Units;;;;;;;;;;;X
MODEL_BOL_3_5;Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);;Infantry '60 (M113 APC);;;X
MODEL_BOL_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
MODEL_BOL_4_1;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;;M3 Light Tank;;;X
MODEL_BOL_4_3;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;;M5 Light Tank;;;X
#Air Units;;;;;;;;;;;X
MODEL_BOL_12_2;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;;Bristol F.2 Fighter;;;X
MODEL_BOL_12_3;Curtiss D12 Falcon;Curtiss D12 Falcon;Curtiss D12 Falcon;Curtiss D12 Falcon;Curtiss D12 Falcon;Curtiss D12 Falcon;;Curtiss D12 Falcon;;;X
MODEL_BOL_12_7;Republic P-47D-22-RE;Republic P-47D-22-RE Thunderbolt;Republic P-47D-22-RE Thunderbolt;Republic P-47D-22-RE Thunderbolt;Republic P-47D-22-RE Thunderbolt;Republic P-47D-22-RE Thunderbolt;;Republic P-47D-22-RE Thunderbolt;;;X
MODEL_BOL_13_0;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;;Blériot XI;;;X
MODEL_BOL_13_2;Avro 504;Avro 504;Avro 504;Avro 504;Avro 504;Avro 504;;Avro 504;;;X
MODEL_BOL_13_5;SPAD S.XX;SPAD S.XX;SPAD S.XX;SPAD S.XX;SPAD S.XX;SPAD S.XX;;SPAD S.XX;;;X
#MODEL_BOL_13_6;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;;Curtiss P-1 Hawk;;;X
MODEL_BOL_13_6;Curtiss P-6 Hawk;Curtiss P-6 Hawk;Curtiss P-6 Hawk;Curtiss P-6 Hawk;Curtiss P-6 Hawk;Curtiss P-6 Hawk;;Curtiss P-6 Hawk;;;X
MODEL_BOL_13_7;Vickers Type 143;Vickers Type 143;Vickers Type 143;Vickers Type 143;Vickers Type 143;Vickers Type 143;;Vickers Type 143;;;X
#MODEL_BOL_13_7;Focke-Wulf Fw.56 Stosser;Focke-Wulf Fw.56 Stosser;Focke-Wulf Fw.56 Stosser;Focke-Wulf Fw.56 Stosser;Focke-Wulf Fw.56 Stosser;Focke-Wulf Fw.56 Stosser;;Focke-Wulf Fw.56 Stosser;;;X
MODEL_BOL_13_11;North American F-51D;North American F-51D;North American F-51D;North American F-51D;North American F-51D;North American F-51D;;North American F-51D;;;X
MODEL_BOL_13_12;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;;North American F-86F Sabre;;;X
MODEL_BOL_14_4;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;;Boeing B-17 Flying Fortress;;;X
MODEL_BOL_15_5;Junkers Ju.86;Junkers Ju.86;Junkers Ju.86;Junkers Ju.86;Junkers Ju.86;Junkers Ju.86;;Junkers Ju.86;;;X
MODEL_BOL_15_7;North American B-25 Mitchell;North American B-25 Mitchell;North American B-25 Mitchell;North American B-25 Mitchell;North American B-25 Mitchell;North American B-25 Mitchell;;North American B-25 Mitchell;;;X
MODEL_BOL_17_4;Cavalier TF-51D;Cavalier TF-51D;Cavalier TF-51D;Cavalier TF-51D;Cavalier TF-51D;Cavalier TF-51D;;Cavalier TF-51D;;;X
MODEL_BOL_18_0;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;;Junkers W 34;;;X
MODEL_BOL_18_1;Junkers Ju 52;Junkers Ju 52;Junkers Ju 52;Junkers Ju 52;Junkers Ju 52;Junkers Ju 52;;Junkers Ju 52;;;X
MODEL_BOL_18_2;Curtiss-Wright C-46;Curtiss-Wright C-46;Curtiss-Wright C-46;Curtiss-Wright C-46;Curtiss-Wright C-46;Curtiss-Wright C-46;;Curtiss-Wright C-46;;;X
MODEL_BOL_18_3;Douglas C-47;Douglas C-47;Douglas C-47;Douglas C-47;Douglas C-47;Douglas C-47;;Douglas C-47;;;X
MODEL_BOL_18_4;Douglas C-54;Douglas C-54;Douglas C-54;Douglas C-54;Douglas C-54;Douglas C-54;;Douglas C-54;;;X
#;;;;;;;;;;;X
#Bosnia;;;;;;;;;;;X
#land brigades;;;;;;;;;;;X
#BRIG_MODEL_BOS_1_9;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;;105mm M2A1;;;X
BRIG_MODEL_BOS_1_9;12,2cm M1938 M-30;12,2cm M1938 M-30;12,2cm M1938 M-30;12,2cm M1938 M-30;12,2cm M1938 M-30;12,2cm M1938 M-30;;122-ìì. ãàóáèöà îáð. 1938 ã. (Ì-30);;;X
BRIG_MODEL_BOS_1_10;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;203mm Howitzer M115;;155mm Howitzer M114;;;X
BRIG_MODEL_BOS_1_12;130mm field gun M-46 M1954;130mm field gun M-46 M1954;130mm field gun M-46 M1954;130mm field gun M-46 M1954;130mm field gun M-46 M1954;130mm field gun M-46 M1954;;130mm field gun M-46 M1954;;;X
BRIG_MODEL_BOS_1_14;122 mm howitzer 2A18 (D-30);122 mm howitzer 2A18 (D-30);122 mm howitzer 2A18 (D-30);122 mm howitzer 2A18 (D-30);122 mm howitzer 2A18 (D-30);122 mm howitzer 2A18 (D-30);;122 mm howitzer 2A18 (D-30);;;X
BRIG_MODEL_BOS_5_10;T-55;T-55;T-55;T-55;T-55;T-55;;T-55;;;X
#BRIG_MODEL_BOS_5_11;M60 Main battle tank;M60 Main battle tank;M60 Main battle tank;Blindado de combate M60 Main;M60 Main battle tank;M60 Main battle tank;;M60 Main battle tank;;;X
BRIG_MODEL_BOS_5_11;AMX 30;AMX 30;AMX 30;AMX 30;AMX 30;AMX 30;;AMX 30;;;X
BRIG_MODEL_BOS_10_7;Panhard AML;Panhard AML;Panhard AML;Panhard AML;Panhard AML;Panhard AML;;Panhard AML;;;X
#Land Units;;;;;;;;;;;X
MODEL_BOS_3_5;Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);;Infantry '60 (M113 APC);;;X
MODEL_BOS_5_6;T-55;T-55;T-55;T-55;T-55;T-55;;T-55;;;X
#MODEL_BOS_5_7;M60A1 Main battle tank;M60A1 Main battle tank;M60A1 Main battle tank;M60A1 Main battle tank;M60A1 Main battle tank;M60A1 Main battle tank;;M60A1 Main battle tank;;;X
MODEL_BOS_5_7;AMX-30;AMX-30;AMX-30;AMX-30;AMX-30;AMX-30;;AMX-30;;;X
#;;;;;;;;;;;X
# Brazil;;;;;;;;;;;X
#land brigades;;;;;;;;;;;X
BRIG_MODEL_BRA_1_4;BL 6inch Mk. XIX;BL 6inch Mk. XIX;BL 6inch Mk. XIX;BL 6inch Mk. XIX;BL 6inch Mk. XIX;BL 6inch Mk. XIX;;BL 6inch Mk. XIX;;;X
BRIG_MODEL_BRA_1_9;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;;105mm M2A1;;;X
BRIG_MODEL_BRA_1_10;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;203mm Howitzer M115;;155mm Howitzer M114;;;X
BRIG_MODEL_BRA_1_13;OTO Melara Mod 56;OTO Melara Mod 56;OTO Melara Mod 56;OTO Melara Mod 56;OTO Melara Mod 56;OTO Melara Mod 56;;OTO Melara Mod 56;;;X
BRIG_MODEL_BRA_5_4;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;X
BRIG_MODEL_BRA_5_5;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;;M4 Sherman;;;X
BRIG_MODEL_BRA_5_6;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;;M4A3E8(76)W Sherman;;;X
BRIG_MODEL_BRA_5_11;M60 Main battle tank;M60 Main battle tank;M60 Main battle tank;Blindado de combate M60 Main;M60 Main battle tank;M60 Main battle tank;;M60 Main battle tank;;;X
BRIG_MODEL_BRA_7_0;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;;Renault FT 17;;;X
BRIG_MODEL_BRA_7_5;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
BRIG_MODEL_BRA_7_6;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;;M3 Stuart;;;X
BRIG_MODEL_BRA_7_7;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;X
BRIG_MODEL_BRA_7_9;M41 Walker Bulldog;M41 Walker Bulldog;M41 Walker Bulldog;M41 Walker Bulldog;M41 Walker Bulldog;M41 Walker Bulldog;;M41 Walker Bulldog;;;X
BRIG_MODEL_BRA_10_4;Wilton-Fijenoord AC;Wilton-Fijenoord AC;Wilton-Fijenoord AC;Wilton-Fijenoord AC;Wilton-Fijenoord AC;Wilton-Fijenoord AC;;Wilton-Fijenoord AC;;;X
#BRIG_MODEL_BRA_10_5;Staghound Armoured Car;Staghound Armoured Car;Staghound Armoured Car;Staghound Armoured Car;Staghound Armoured Car;Staghound Armoured Car;;Staghound Armoured Car;;;X
BRIG_MODEL_BRA_10_5;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;;M8 Greyhound;;;X
BRIG_MODEL_BRA_34_1;105 mm Howitzer M3;105 mm Howitzer M3;105 mm Howitzer M3;105 mm Howitzer M3;105 mm Howitzer M3;105 mm Howitzer M3;;105 mm Howitzer M3;;;X
BRIG_MODEL_BRA_34_4;OTO Melara Mod 56;OTO Melara Mod 56;OTO Melara Mod 56;OTO Melara Mod 56;OTO Melara Mod 56;OTO Melara Mod 56;;OTO Melara Mod 56;;;X
BRIG_MODEL_BRA_35_1;BL 6 inch Gun Mk XIX;BL 6 inch Gun Mk XIX;BL 6 inch Gun Mk XIX;BL 6 inch Gun Mk XIX;BL 6 inch Gun Mk XIX;BL 6 inch Gun Mk XIX;;BL 6 inch Gun Mk XIX;;;X
BRIG_MODEL_BRA_45_0;Air Assault Brig. '51 (Westland Whirlwind);Air Assault Brig. '51 (Westland Whirlwind);Air Assault Brig. '51 (Westland Whirlwind);Air Assault Brig. '51 (Westland Whirlwind);Air Assault Brig. '51 (Westland Whirlwind);Air Assault Brig. '51 (Westland Whirlwind);;Air Assault Brig. '51 (Westland Whirlwind);;;X
#air brigades;;;;;;;;;;;X
BRIG_MODEL_BRA_26_3;Schreck FBA.17;Schreck FBA.17;Schreck FBA.17;Schreck FBA.17;Schreck FBA.17;Schreck FBA.17;;Schreck FBA.17;;;X
#Land units;;;;;;;;;;;X
MODEL_BRA_1_12;Cavalry '42 (M3A1 Scout Car);Cavalry '42 (M3A1 Scout Car);Cavalry '42 (M3A1 Scout Car);Cavalry '42 (M3A1 Scout Car);Cavalry '42 (M3A1 Scout Car);Cavalry '42 (M3A1 Scout Car);;Cavalry '42 (M3A1 Scout Car);;;X
MODEL_BRA_1_14;Cavalry '51 (Westland Whirlwind);Cavalry '51 (Westland Whirlwind);Cavalry '51 (Westland Whirlwind);Cavalry '51 (Westland Whirlwind);Cavalry '51 (Westland Whirlwind);Cavalry '51 (Westland Whirlwind);;Cavalry '51 (Westland Whirlwind);;;X
MODEL_BRA_2_5;Infantry '52 (M35A1);Infantry '52 (M35A1);Infantry '52 (M35A1);Infantry '52 (M35A1);Infantry '52 (M35A1);Infantry '52 (M35A1);;Infantry '52 (M35A1);;;X
MODEL_BRA_2_6;Infantry '56 (M35A2);Infantry '56 (M35A2);Infantry '52 (M35A1);Infantry '56 (M35A2);Infantry '56 (M35A2);Infantry '56 (M35A2);;Infantry '56 (M35A2);;;X
MODEL_BRA_3_0;Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);;Infantry '42 (M3A1 Halftrack);;;X
MODEL_BRA_3_1;Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);;Infantry '45 (M5 Halftrack);;;X
MODEL_BRA_3_4;Infantry '56 (M59 APC);Infantry '56 (M59 APC);Infantry '56 (M59 APC);Infantry '56 (M59 APC);Infantry '56 (M59 APC);Infantry '56 (M59 APC);;Infantry '56 (M59 APC);;;X
MODEL_BRA_3_5;Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);;Infantry '60 (M113 APC);;;X
MODEL_BRA_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
MODEL_BRA_4_1;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;;M3 Light Tank;;;X
MODEL_BRA_4_3;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;;M5 Light Tank;;;X
MODEL_BRA_5_1;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;X
MODEL_BRA_5_2;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;;M4 Sherman;;;X
MODEL_BRA_5_3;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;;M4A3E8(76)W Sherman;;;X
MODEL_BRA_5_7;M60A1 Main battle tank;M60A1 Main battle tank;M60A1 Main battle tank;M60A1 Main battle tank;M60A1 Main battle tank;M60A1 Main battle tank;;M60A1 Main battle tank;;;X
#Air Units;;;;;;;;;;;X
MODEL_BRA_12_0;SPAD S.VII;SPAD S.VII;SPAD S.VII;SPAD S.VII;SPAD S.VII;SPAD S.VII;;SPAD S.VII;;;X
MODEL_BRA_12_3;Boeing Model 256;Boeing Model 256;Boeing Model 256;Boeing Model 256;Boeing Model 256;Boeing Model 256;;Boeing Model 256;;;X
MODEL_BRA_12_6;Republic P-43 Lancer;Republic P-43 Lancer;Republic P-43 Lancer;Republic P-43 Lancer;Republic P-43 Lancer;Republic P-43 Lancer;;Republic P-43 Lancer;;;X
MODEL_BRA_12_8;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;;Republic P-47D Thunderbolt;;;X
MODEL_BRA_12_9;Gloster Meteor F 8;Gloster Meteor F 8;Gloster Meteor F 8;Gloster Meteor F 8;Gloster Meteor F 8;Gloster Meteor F 8;;Gloster Meteor F 8;;;X
MODEL_BRA_12_12;Dassault Mirage IIIE BR;Dassault Mirage IIIE BR;Dassault Mirage IIIE BR;Dassault Mirage IIIE BR;Dassault Mirage IIIE BR;Dassault Mirage IIIE BR;;Dassault Mirage IIIE BR;;;X
MODEL_BRA_13_1;Nieuport 10;Nieuport 10;Nieuport 10;Nieuport 10;Nieuport 10;Nieuport 10;;Nieuport 10;;;X
MODEL_BRA_13_2;Avro 504K;Avro 504K;Avro 504K;Avro 504K;Avro 504K;Avro 504K;;Avro 504K;;;X
#MODEL_BRA_13_2;Caudron G.3;Caudron G.3;Caudron G.3;Caudron G.3;Caudron G.3;Caudron G.3;;Caudron G.3;;;X
MODEL_BRA_13_3;Nieuport 23;Nieuport 23;Nieuport 23;Nieuport 23;Nieuport 23;Nieuport 23;;Nieuport 23;;;X
MODEL_BRA_13_4;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;;SPAD S.XIII;;;X
MODEL_BRA_13_6;Nieuport-Delage NiD.72;Nieuport-Delage NiD.72;Nieuport-Delage NiD.72;Nieuport-Delage NiD.72;Nieuport-Delage NiD.72;Nieuport-Delage NiD.72;;Nieuport-Delage NiD.72;;;X
MODEL_BRA_13_8;Curtiss P-36 Hawk;Curtiss P-36 Hawk;Curtiss P-36 Hawk;Curtiss P-36 Hawk;Curtiss P-36 Hawk;Curtiss P-36 Hawk;;Curtiss P-36 Hawk;;;X
MODEL_BRA_13_9;Curtiss P-40E Warhawk;Curtiss P-40E Warhawk;Curtiss P-40E Warhawk;Curtiss P-40E Warhawk;Curtiss P-40E Warhawk;Curtiss P-40E Warhawk;;Curtiss P-40E Warhawk;;;X
MODEL_BRA_13_10;Curtiss P-40N Warhawk;Curtiss P-40N Warhawk;Curtiss P-40N Warhawk;Curtiss P-40N Warhawk;Curtiss P-40N Warhawk;Curtiss P-40N Warhawk;;Curtiss P-40N Warhawk;;;X
MODEL_BRA_13_11;Lockheed P-80C Shooting Star;Lockheed P-80C Shooting Star;Lockheed P-80C Shooting Star;Lockheed P-80C Shooting Star;Lockheed P-80C Shooting Star;Lockheed P-80C Shooting Star;;Lockheed P-80C Shooting Star;;;X
MODEL_BRA_14_2;Lioré et Olivier LeO.203;Lioré et Olivier LeO.203;Lioré et Olivier LeO.203;Lioré et Olivier LeO.203;Lioré et Olivier LeO.203;Lioré et Olivier LeO.203;;Lioré et Olivier LeO.203;;;X
MODEL_BRA_14_4;Boeing B-17G Flying Fortress;Boeing B-17G Flying Fortress;Boeing B-17G Flying Fortress;Boeing B-17G Flying Fortress;Boeing B-17G Flying Fortress;Boeing B-17G Flying Fortress;;Boeing B-17G Flying Fortress;;;X
MODEL_BRA_14_5;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;;Consolidated B-24 Liberator;;;X
MODEL_BRA_15_6;Douglas A-20 Havoc;Douglas A-20 Havoc;Douglas A-20 Havoc;Douglas A-20 Havoc;Douglas A-20 Havoc;Douglas A-20 Havoc;;Douglas A-20 Havoc;;;X
MODEL_BRA_15_7;North American B-25 Mitchell;North American B-25 Mitchell;North American B-25 Mitchell;North American B-25 Mitchell;North American B-25 Mitchell;North American B-25 Mitchell;;North American B-25 Mitchell;;;X
MODEL_BRA_15_9;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;;Douglas A-26 Invader;;;X
MODEL_BRA_16_0;Macchi M.9;Macchi M.9;Macchi M.9;Macchi M.9;Macchi M.9;Macchi M.9;;Macchi M.9;;;X
#MODEL_BRA_16_1;Savoia-Marchetti S.55;Savoia-Marchetti S.55;Savoia-Marchetti S.55;Savoia-Marchetti S.55;Savoia-Marchetti S.55;Savoia-Marchetti S.55;;Savoia-Marchetti S.55;;;X
MODEL_BRA_16_1;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;;Dornier Do J Wal;;;X
MODEL_BRA_16_2;Consolidated PBY Catalina;Consolidated PBY Catalina;Consolidated PBY Catalina;Consolidated PBY Catalina;Consolidated PBY Catalina;Consolidated PBY Catalina;;Consolidated PBY Catalina;;;X
#MODEL_BRA_16_2;Savoia-Marchetti SM.79 Sparviero;Savoia-Marchetti SM.79 Sparviero;Savoia-Marchetti SM.79 Sparviero;Savoia-Marchetti SM.79 Sparviero;Savoia-Marchetti SM.79 Sparviero;Savoia-Marchetti SM.79 Sparviero;;Savoia-Marchetti SM.79 Sparviero;;;X
MODEL_BRA_16_3;Lockheed PV-1 Ventura;Lockheed PV-1 Ventura;Lockheed PV-1 Ventura;Lockheed PV-1 Ventura;Lockheed PV-1 Ventura;Lockheed PV-1 Ventura;;Lockheed PV-1 Ventura;;;X
MODEL_BRA_16_6;Lockheed Neptune MR.Mk.1;Lockheed Neptune MR.Mk.1;Lockheed Neptune MR.Mk.1;Lockheed Neptune MR.Mk.1;Lockheed Neptune MR.Mk.1;Lockheed Neptune MR.Mk.1;;Lockheed Neptune MR.Mk.1;;;X
MODEL_BRA_16_7;Grumman P-16E Tracker;Grumman P-16E Tracker;Grumman P-16E Tracker;Grumman P-16E Tracker;Grumman P-16E Tracker;Grumman P-16E Tracker;;Grumman P-16E Tracker;;;X
MODEL_BRA_16_8;Lockheed P-3 Orion;Lockheed P-3 Orion;Lockheed P-3 Orion;Lockheed P-3 Orion;Lockheed P-3 Orion;Lockheed P-3 Orion;;Lockheed P-3 Orion;;;X
MODEL_BRA_17_0;Amiot 120;Amiot 120;Amiot 120;Amiot 120;Amiot 120;Amiot 120;;Amiot 120;;;X
MODEL_BRA_17_1;Vultee V-11;Vultee V-11;Vultee V-11;Vultee V-11;Vultee V-11;Vultee V-11;;Vultee V-11;;;X
MODEL_BRA_17_2;Vultee Vengeance Mk.II;Vultee Vengeance Mk.II;Vultee Vengeance Mk.II;Vultee Vengeance Mk.II;Vultee Vengeance Mk.II;Vultee Vengeance Mk.II;;Vultee Vengeance Mk.II;;;X
MODEL_BRA_17_6;Douglas AF-1 Skyhawk;Douglas AF-1 Skyhawk;Douglas AF-1 Skyhawk;Douglas AF-1 Skyhawk;Douglas AF-1 Skyhawk;Douglas AF-1 Skyhawk;;Douglas AF-1 Skyhawk;;;X
MODEL_BRA_18_0;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;;Junkers W 34;;;X
MODEL_BRA_18_1;Douglas C-33;Douglas C-33;Douglas C-33;Douglas C-33;Douglas C-33;Douglas C-33;;Douglas C-33;;;X
#MODEL_BRA_18_1;Junkers Ju 52;Junkers Ju 52;Junkers Ju 52;Junkers Ju 52;Junkers Ju 52;Junkers Ju 52;;Junkers Ju 52;;;X
MODEL_BRA_18_2;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;;Curtiss-Wright C-46 Commando;;;X
MODEL_BRA_18_3;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;;Douglas C-47 Skytrain;;;X
MODEL_BRA_18_4;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;;Douglas C-54 Skymaster;;;X
MODEL_BRA_18_5;Fairchild C-119 Flying Boxcar;Fairchild C-119 Flying Boxcar;Fairchild C-119 Flying Boxcar;Fairchild C-119 Flying Boxcar;Fairchild C-119 Flying Boxcar;Fairchild C-119 Flying Boxcar;;Fairchild C-119 Flying Boxcar;;;X
# Brazil naval units (some inventions);;;;;;;;;;;X
MODEL_BRA_21_0;Riachuelo-class;Classe Riachuelo;Classe Riachuelo;Clase Riachuelo;Riachuelo-Klasse;Riachuelo-klasa;;Riachuelo-Klasse;;;X
MODEL_BRA_21_2;Minas Gerais-class;Classe Minas Gerais;Classe Minas Gerais;Clase Minas Gerais;Minas Gerais-Klasse;Minas Gerais-klasa;;Minas Gerais-Klasse;;;X
MODEL_BRA_21_3;Rio de Janeiro-class;Classe Rio de Janeiro;Classe Rio de Janeiro;Clase Rio de Janeiro;Rio de Janeiro-Klasse;Rio de Janeiro-klasa;;Rio de Janeiro-Klasse;;;X
MODEL_BRA_21_4;Minas Gerais-class;Classe Minas Gerais;Classe Minas Gerais;Clase Minas Gerais;Minas Gerais-Klasse;Minas Gerais-klasa;;Minas Gerais-Klasse;;;X
MODEL_BRA_22_0;Republica-class;Classe Republica;Classe Republica;Clase Republica;Republica-Klasse;Republica-klasa;;Republica-Klasse;;;X
MODEL_BRA_22_1;Bahia-class;Classe Bahia;Classe Bahia;Clase Bahia;Bahia-Klasse;Bahia-klasa;;Bahia-Klasse;;;X
MODEL_BRA_22_2;Amazonas class;Amazonas class;Amazonas class;Amazonas class;Amazonas class;Amazonas class;;Amazonas class;;;X
MODEL_BRA_22_3;Bahia-class;Classe Bahia;Classe Bahia;Clase Bahia;Bahia-Klasse;Bahia-klasa;;Bahia-Klasse;;;X
MODEL_BRA_22_4;Sagitário class;Sagitário class;Sagitário class;Sagitário class;Sagitário class;Sagitário class;;Sagitário class;;;X
MODEL_BRA_22_5;Almirante class;Almirante class;Almirante class;Almirante class;Almirante class;Almirante class;;Almirante class;;;X
MODEL_BRA_22_6;Almirante Saldanha class;Almirante Saldanha class;Almirante Saldanha class;Almirante Saldanha class;Almirante Saldanha class;Almirante Saldanha class;;Almirante Saldanha class;;;X
MODEL_BRA_24_3;Sao Paulo class;Sao Paulo class;Sao Paulo class;Sao Paulo class;Sao Paulo class;Sao Paulo class;;Sao Paulo class;;;X
MODEL_BRA_25_2;Para-class;Classe Para;Classe Para;Clase Para;Para-Klasse;Para-klasa;;Para-Klasse;;;X
MODEL_BRA_25_3;Salvador class;Salvador class;Salvador class;Salvador class;Salvador class;Salvador class;;Salvador class;;;X
MODEL_BRA_25_5;Estilete class;Estilete class;Estilete class;Estilete class;Estilete class;Estilete class;;Estilete class;;;X
MODEL_BRA_25_6;Marcilio Dias-class;Classe Marcilio Dias;Classe Marcilio Dias;Clase Marcilio Dias;Marcilio Dias-Klasse;Marcilio Dias-klasa;;Marcilio Dias-Klasse;;;X
MODEL_BRA_25_7;Acre-class;Classe Acre;Classe Acre;Clase Acre;Acre-Klasse;Acre-klasa;;Acre-Klasse;;;X
