#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
LDESC_NUCLEARCRUISER;The nuclear cruisers are designed to keep steaming for years between refuelings. They are not very different from their non nuclear counterparts except in their fuel consumption values.;The nuclear cruisers are designed to keep steaming for years between refuelings. They are not very different from their non nuclear counterparts except in their fuel consumption values.;The nuclear cruisers are designed to keep steaming for years between refuelings. They are not very different from their non nuclear counterparts except in their fuel consumption values.;The nuclear cruisers are designed to keep steaming for years between refuelings. They are not very different from their non nuclear counterparts except in their fuel consumption values.;The nuclear cruisers are designed to keep steaming for years between refuelings. They are not very different from their non nuclear counterparts except in their fuel consumption values.;The nuclear cruisers are designed to keep steaming for years between refuelings. They are not very different from their non nuclear counterparts except in their fuel consumption values.;;The nuclear cruisers are designed to keep steaming for years between refuelings. They are not very different from their non nuclear counterparts except in their fuel consumption values.;;;X
LDESC_AIRASSBRIG;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;;;X
LDESC_AIRASSAULTDIVISION;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;;Air assault is the movement of ground-based military forces by vertical take-off and landing (VTOL) aircraft—such as the helicopter—to seize and hold key terrain which has not been fully secured, and to directly engage enemy forces.In addition to regular infantry training, air-assault units usually receive training in rappelling and air transportation, and their equipment is sometimes designed or field-modified to allow better transportation within aircraft.;;;X
LDESC_FIXEDWINGGUNSHIP;A gunship is an aircraft having laterally-mounted heavy armaments (i.e. firing to the side) to attack ground or sea targets. These gunships were configured to circle the target instead of performing strafing runs. Such aircraft have their armament on one side harmonized to fire at the apex of an imaginary cone formed by the aircraft and the ground when performing a pylon turn (banking turn).;A gunship is an aircraft having laterally-mounted heavy armaments (i.e. firing to the side) to attack ground or sea targets. These gunships were configured to circle the target instead of performing strafing runs. Such aircraft have their armament on one side harmonized to fire at the apex of an imaginary cone formed by the aircraft and the ground when performing a pylon turn (banking turn).;A gunship is an aircraft having laterally-mounted[5] heavy armaments (i.e. firing to the side) to attack ground or sea targets. These gunships were configured to circle the target instead of performing strafing runs. Such aircraft have their armament on one side harmonized to fire at the apex of an imaginary cone formed by the aircraft and the ground when performing a pylon turn (banking turn).;A gunship is an aircraft having laterally-mounted heavy armaments (i.e. firing to the side) to attack ground or sea targets. These gunships were configured to circle the target instead of performing strafing runs. Such aircraft have their armament on one side harmonized to fire at the apex of an imaginary cone formed by the aircraft and the ground when performing a pylon turn (banking turn).;A gunship is an aircraft having laterally-mounted[5] heavy armaments (i.e. firing to the side) to attack ground or sea targets. These gunships were configured to circle the target instead of performing strafing runs. Such aircraft have their armament on one side harmonized to fire at the apex of an imaginary cone formed by the aircraft and the ground when performing a pylon turn (banking turn).;A gunship is an aircraft having laterally-mounted[5] heavy armaments (i.e. firing to the side) to attack ground or sea targets. These gunships were configured to circle the target instead of performing strafing runs. Such aircraft have their armament on one side harmonized to fire at the apex of an imaginary cone formed by the aircraft and the ground when performing a pylon turn (banking turn).;;A gunship is an aircraft having laterally-mounted[5] heavy armaments (i.e. firing to the side) to attack ground or sea targets. These gunships were configured to circle the target instead of performing strafing runs. Such aircraft have their armament on one side harmonized to fire at the apex of an imaginary cone formed by the aircraft and the ground when performing a pylon turn (banking turn).;;;X
LDESC_COINPLANE;Counter-insurgency aircraft are a specialised variety of military light attack aircraft, designed for light counter-insurgency, armed reconnaissance, air escort of ground forces, and ground support against 'low-intensity engagements', usually irregular groups of insurgents. They are usually armed with cannon and/or small-calibre rockets.;Counter-insurgency aircraft are a specialised variety of military light attack aircraft, designed for light counter-insurgency, armed reconnaissance, air escort of ground forces, and ground support against 'low-intensity engagements', usually irregular groups of insurgents. They are usually armed with cannon and/or small-calibre rockets.;Counter-insurgency aircraft are a specialised variety of military light attack aircraft, designed for light counter-insurgency, armed reconnaissance, air escort of ground forces, and ground support against 'low-intensity engagements', usually irregular groups of insurgents. They are usually armed with cannon and/or small-calibre rockets.;Counter-insurgency aircraft are a specialised variety of military light attack aircraft, designed for light counter-insurgency, armed reconnaissance, air escort of ground forces, and ground support against 'low-intensity engagements', usually irregular groups of insurgents. They are usually armed with cannon and/or small-calibre rockets.;Counter-insurgency aircraft are a specialised variety of military light attack aircraft, designed for light counter-insurgency, armed reconnaissance, air escort of ground forces, and ground support against 'low-intensity engagements', usually irregular groups of insurgents. They are usually armed with cannon and/or small-calibre rockets.;Counter-insurgency aircraft are a specialised variety of military light attack aircraft, designed for light counter-insurgency, armed reconnaissance, air escort of ground forces, and ground support against 'low-intensity engagements', usually irregular groups of insurgents. They are usually armed with cannon and/or small-calibre rockets.;;Counter-insurgency aircraft are a specialised variety of military light attack aircraft, designed for light counter-insurgency, armed reconnaissance, air escort of ground forces, and ground support against 'low-intensity engagements', usually irregular groups of insurgents. They are usually armed with cannon and/or small-calibre rockets.;;;X
LDESC_ATT_HELO;An attack helicopter is a military helicopter with the primary role of an attack aircraft, with the capability of engaging targets on the ground, such as enemy infantry and armored vehicles. Due to their heavy armament they are sometimes called helicopter gunships.;An attack helicopter is a military helicopter with the primary role of an attack aircraft, with the capability of engaging targets on the ground, such as enemy infantry and armored vehicles. Due to their heavy armament they are sometimes called helicopter gunships.;An attack helicopter is a military helicopter with the primary role of an attack aircraft, with the capability of engaging targets on the ground, such as enemy infantry and armored vehicles. Due to their heavy armament they are sometimes called helicopter gunships.;An attack helicopter is a military helicopter with the primary role of an attack aircraft, with the capability of engaging targets on the ground, such as enemy infantry and armored vehicles. Due to their heavy armament they are sometimes called helicopter gunships.;An attack helicopter is a military helicopter with the primary role of an attack aircraft, with the capability of engaging targets on the ground, such as enemy infantry and armored vehicles. Due to their heavy armament they are sometimes called helicopter gunships.;An attack helicopter is a military helicopter with the primary role of an attack aircraft, with the capability of engaging targets on the ground, such as enemy infantry and armored vehicles. Due to their heavy armament they are sometimes called helicopter gunships.;;An attack helicopter is a military helicopter with the primary role of an attack aircraft, with the capability of engaging targets on the ground, such as enemy infantry and armored vehicles. Due to their heavy armament they are sometimes called helicopter gunships.;;;X
LDESC_NAVHELO;Naval Helicopters are the true heirs to floatplanes. They are used to scout the surrounding naval area of operations in search of submarines and other potential threats to the ship or fleet integrity;Naval Helicopters are the true heirs to floatplanes. They are used to scout the surrounding naval area of operations in search of submarines and other potential threats to the ship or fleet integrity;Naval Helicopters are the true heirs to floatplanes. They are used to scout the surrounding naval area of operations in search of submarines and other potential threats to the ship or fleet integrity;Naval Helicopters are the true heirs to floatplanes. They are used to scout the surrounding naval area of operations in search of submarines and other potential threats to the ship or fleet integrity;Naval Helicopters are the true heirs to floatplanes. They are used to scout the surrounding naval area of operations in search of submarines and other potential threats to the ship or fleet integrity;Naval Helicopters are the true heirs to floatplanes. They are used to scout the surrounding naval area of operations in search of submarines and other potential threats to the ship or fleet integrity;;Naval Helicopters are the true heirs to floatplanes. They are used to scout the surrounding naval area of operations in search of submarines and other potential threats to the ship or fleet integrity;;;X
LDESC_INFANTRY;Infantry will most likely make up the bulk of your army. They are relatively cheap to build and require no regular fuel supply to manoeuvre, but their lack of motorized transport means their speed of advance is limited. However, Infantry are able to occupy large areas of land, securing ground captured by other forces.;Vos armées seront majoritairement constituées d'unités d'infanterie. La création de ces unités est assez peu coûteuse et leurs manoeuvres ne nécessitent pas d'apport régulier en carburant, toutefois l'absence de moyens de transport motorisé implique une progression à vitesse limitée. Quoi qu'il en soit l'infanterie est capable d'occuper de vastes zones géographiques ce qui permet de sécuriser les territoires préalablement conquis par d'autres unités armées.;Solitamente, la fanteria costituisce la maggior parte del tuo esercito. Relativamente economica da creare, non richiede un rifornimento regolare di carburante. D'altro canto, la mancanza di trasporto motorizzato ne limita la rapidità negli spostamenti. I fanti possono occupare grandi porzioni di terreno, assicurando il controllo sul territorio catturato da altri corpi del tuo esercito.;Probablemente, la infantería será el grueso de tu ejército. Es relativamente barata de formar y transportar y no precisa de un abastecimiento regular de combustible para maniobrar, aunque la falta de transporte motorizado comporta que su velocidad de avance sea limitada. Sin embargo, la infantería es bien capaz de ocupar grandes áreas de tierra, asegurando el terreno capturado por otros brazos de tu ejército.;Die Infanterie macht wahrscheinlich den größten Teil Ihrer Armee aus. Sie ist kostengünstig in der Anschaffung und benötigt keine reguläre Treibstoffversorgung zu ihrer Funktion. Allerdings ist ihre Geschwindigkeit durch das Fehlen einer motorisierten Transportmöglichkeit eingeschränkt. Jedoch kann die Infanterie große Landstriche absichern, die durch andere Truppeneinheiten eingenommen wurden.;Piechota bêdzie zapewne podstawow¹ formacj¹, sk³adaj¹c¹ siê na Twoje wojska. Jest wzglêdnie tania w budowie i nie wymaga sta³ych dostaw paliwa, ale brak zmotoryzowanego œrodka lokomocji czyni j¹ bardzo powoln¹. Piechota jest jednak w stanie zajmowaæ du¿e obszary l¹du, zabezpieczaj¹c w ten sposób ziemie zdobyte przez inne wojska Twoich si³.;;Ïåõîòà, ñêîðåå âñåãî, ñîñòàâèò îñíîâó âàøåé àðìèè. Åå äîñòàòî÷íî ïðîñòî ñôîðìèðîâàòü è äëÿ ñîâåðøåíèÿ ìàíåâðîâ íå òðåáóåòñÿ ïîñòîÿííûõ ïîñòàâîê ãîðþ÷åãî, íî îòñóòñòâèå òðàíñïîðòíûõ ñðåäñòâ îçíà÷àåò òî, ÷òî ñêîðîñòü ïåðåäâèæåíèÿ ýòèõ âîéñê îãðàíè÷åíà. Îäíàêî, ïåõîòà ñïîñîáíà çàíèìàòü îãðîìíûå ïðîñòðàíñòâà íà ñóøå, îõðàíÿÿ òåððèòîðèè, çàõâà÷åííûå äðóãèìè âàøèìè âîéñêàìè.;;;X
LDESC_CAVALRY;Cavalry are able to move fairly rapidly over most types of terrain and do not require a supply of fuel to operate, but they are lightly armed when compared with Armoured units, and the automatic weapons of the time can inflict devastating casualties to both men and horses. That is not to say that Cavalry can't prove useful in some instances as a mobile reserve.;La cavalerie est en mesure de se déplacer rapidement sur tous types de terrain sans avoir besoin d'être réapprovisionnée en carburant. Ses soldats sont néanmoins peu équipés par rapport aux unités blindées dont les armes puissantes peuvent causer des dommages irréparables aussi bien aux hommes qu'à leurs chevaux. Cela ne signifie pas pour autant que la cavalerie ne peut pas vous être utile en tant que réserve mobile.;La cavalleria riesce a spostarsi rapidamente attraverso quasi tutti i tipi di territorio e non richiede un rifornimento di carburante. Confrontata con le unità corazzate, la cavalleria possiede armi più leggere e le armi tecnologicamente più avanzate possono uccidere facilmente sia gli uomini che i cavalli. Ciò non significa che la cavalleria non possa tornare utile in alcune situazioni (per esempio come riserva mobile).;La caballería puede moverse con bastante rapidez por casi todos los tipos de terreno y no precisa de abastecimiento de combustible para funcionar, aunque va armada ligeramente en comparación con las unidades blindadas y las armas modernas pueden infligir bajas devastadoras tanto en hombres como en caballos. Eso no quiere decir que, en algunos casos, la caballería no pueda resultar útil como reserva móvil.;Die Kavallerie bewegt sich recht schnell in den meisten Geländearten und verbraucht zu ihrer Funktion keinen Treibstoff. Da sie aber im Vergleich zu den Panzereinheiten nur leicht bewaffnet ist können die heutigen, modernen Waffen sowohl vernichtende Menschen- als auch Tieropfer fordern. Das heißt aber nicht, dass die Kavallerie in einigen Situationen nicht als mobile Reserve eingesetzt werden könnte.;Kawaleria jest w stanie poruszaæ siê wzglêdnie szybko po wiêkszoœci rodzajów terenu i nie wymaga do tego paliwa. Jej lekkie uzbrojenie, w porównaniu z jednostkami pancernymi, czyni j¹ bardzo podatn¹ na ataki nowoczesn¹ broni¹, powoduj¹c¹ du¿e straty wœród ludzi i koni. Nie znaczy to, ¿e nie mo¿e byæ ona u¿yteczna, na przyk³ad jako mobilna rezerwa.;;Êàâàëåðèÿ ìîæåò ïåðåäâèãàòüñÿ äîñòàòî÷íî áûñòðî ïî ëþáîé ìåñòíîñòè è íå òðåáóåò äëÿ ýòîãî ïîñòàâêè ãîðþ÷åãî, íî, ïî ñðàâíåíèþ ñ òàíêîâûìè ÷àñòÿìè, ýòè âîéñêà ëåãêîâîîðóæåííûå, ïîýòîìó ïðîäâèíóòîå âîîðóæåíèå ìîæåò íàíåñòè îãðîìíûå ïîòåðè â ëè÷íîì ñîñòàâå è ëîøàäÿõ. Îäíàêî ýòî íå óìàëÿåò äîñòîèíñòâ êàâàëåðèè â êà÷åñòâå ìàíåâðåííîãî ðåçåðâà.;;;X
LDESC_MOTORIZED;Motorized Infantry make use of wheeled vehicles, such as trucks, to manoeuvre more rapidly than basic Infantry. But they are limited to roads and so their performance may suffer in provinces with low infrastructure levels.;L'infanterie motorisée utilise des véhicules à roues tels que les camions pour manoeuvrer plus rapidement que l'infanterie ordinaire. Leur champ d'action se limite de ce fait à la circulation sur route et leurs performances risquent d'être amoindries dans les provinces à infrastructure réduite.;La fanteria motorizzata fa uso di veicoli su ruote (per esempio le camionette) per spostarsi più rapidamente della controparte a piedi. Ciononostante, i suoi spostamenti possono avvenire solo su strade asfaltate e le sue prestazioni calano nelle province con infrastrutture scadenti.;La infantería motorizada hace uso de vehículos rodados, como camiones, para maniobrar más rápidamente que la infantería regular. Sin embargo, se ve limitada al depender de las carreteras y su rendimiento puede sufrir mucho en provincias con niveles bajos de infraestructuras.;Die motorisierte Infanterie verwendet bereifte Fahrzeuge wie LKWs um sich schneller als die einfache Infanterie bewegen zu können. Sie ist aber auf gute Straßen angewiesen und ihre Leistung kann in Provinzen mit niedriger Infrastruktur sinken.;Piechota zmotoryzowana korzysta z pojazdów, takich jak ciê¿arówki i przemieszcza siê sprawniej ni¿ zwyk³a piechota. Jest jednak ograniczona do korzystania z dróg, a jej wydajnoœæ w prowincjach o niskim poziomie infrastruktury znacznie spada.;;Ìîòîðèçèðîâàííàÿ ïåõîòà èñïîëüçóåò êîëåñíûé òðàíñïîðò, íàïðèìåð, ãðóçîâèêè, è ïåðåäâèãàåòñÿ ãîðàçäî áûñòðåå îáû÷íîé ïåõîòû. Íî îíà îãðàíè÷åíà ïåðåäâèæåíèåì ïî äîðîãàì, è åå äåéñòâèÿ íå áóäóò ïðîäóêòèâíûìè â ïðîâèíöèÿõ ñ íèçêèì óðîâíåì èíôðàñòðóêòóðû.;;;X
LDESC_MECHANIZED;Mechanized Infantry are equipped with all-terrain vehicles, such as the halftrack, which does not limit them to roads as with Motorized Infantry and allows them to work well with armoured units. However, the specialist equipment they require means their cost is high.;L'infanterie mécanisée est équipée de véhicules tout-terrain tels que les autochenilles, leur action ne se limite donc pas aux routes et permet d'oeuvrer efficacement avec des unités blindées. L'équipement spécial que requièrent ces troupes implique néanmoins un coût de création élevé.;La fanteria meccanizzata è equipaggiata con veicoli adatti a qualsiasi tipo di terreno (per esempio i cingolati), che le permettono di superare i limiti della fanteria motorizzata e di lavorare bene con le unità corazzate. In ogni caso, lo speciale equipaggiamento di cui necessita ne incrementa notevolmente il costo.;La infantería mecanizada está equipada con vehículos todoterreno, como los semiorugas, lo que no les limita a las carreteras, como la infantería motorizada, y les permite trabajar bien con las unidades blindadas. Sin embargo, el equipo especial que necesita comporta que su coste sea elevado.;Die mechanisierte Infanterie ist mit Geländefahrzeugen wie Halbkettenfahrzeugen und Jeeps ausgestattet, weswegen sie nicht wie die motorisierte Infanterie auf Straßen beschränkt ist und deswegen gut mit Panzereinheiten zusammenarbeiten kann. Trotzdem benötigt sie Spezialausrüstung, was ihre Gesamtkosten wiederum in die Höhe treibt. ;Piechota zmechanizowana jest wyposa¿ona w pojazdy terenowe, takie jak wozy g¹sienicowe, co nie ogranicza jej zdolnoœci przemieszczania siê tak, jak to ma miejsce w przypadku piechoty zmotoryzowanej. Mo¿e ona wspó³dzia³aæ z jednostkami pancernymi. Wymagania sprzêtowe piechoty zmiechanizowanej powoduj¹, ¿e koszt jej budowy jest wysoki.;;Ìåõàíèçèðîâàííàÿ ïåõîòà îñíàùåíà àâòîìîáèëÿìè ïîâûøåííîé ïðîõîäèìîñòè, òàêèìè êàê ïîëóãóñåíè÷íûå áðîíåìàøèíû, êîòîðûå íå îãðàíè÷èâàþò åå äâèæåíèå òîëüêî äîðîãàìè, êàê ìîòîðèçîâàííóþ ïåõîòó, è ïîçâîëÿåò âçàèìîäåéñòâîâàòü ñ òàíêîâûìè ÷àñòÿìè. Îäíàêî, ñïåöèàëüíîå îáîðóäîâàíèå, â êîòîðîì íóæäàåòñÿ äàííûé âèä âîéñê, îïðåäåëÿåò èõ âûñîêóþ ñòîèìîñòü.;;;X
LDESC_LIGHT_ARMOR;Armoured units allow real projection of power on the battlefield. Their speed and firepower make them lethal against all but the best entrenched Infantry. However, as tanks become heavier, their speeds will reduce accordingly.  They also require a constant supply of fuel to remain in the field and if this vital supply is severed, the armoured unit will be almost useless.;Les unités blindées vous permettent de manifester directement votre puissance sur le champ de bataille. Leur vitesse et leur puissance de feu sont fatales aux unités d'infanteries non retranchées. Toutefois, le poids croissant des chars réduit d'autant leur vitesse. D'autre part ils nécessitent un réapprovisionnement constant en carburant pour rester opérationnels. Si cette ressource vitale venait à s'épuiser les unités blindées deviendraient totalement inutiles.;Le unità corazzate permettono di far sentire la vera potenza militare sul campo di battaglia. La loro velocità e la potenza di fuoco le rendono letali contro qualsiasi unità, a parte la fanteria trincerata. Man mano che i carri armati diventano più pesanti, la loro rapidità di movimento si riduce di conseguenza. Queste unità richiedono un rifornimento regolare di carburante per rimanere in campo: qualora venisse a mancare, diverrebbero quasi inutili.;Las unidades blindadas permiten toda una 'proyección de poder' en el campo de batalla. Su velocidad y potencia de fuego las hace letales contra todo, excepto la infantería mejor atrincherada. Sin embargo, a medida que los tanques se hacen más pesados, su velocidad se reduce en consonancia.  También necesitan de un suministro constante de combustible para permanecer en el campo de batalla y, si el abastecimiento se ve cortado, los tanques serán prácticamente inútiles.;Panzereinheiten bedeuten eine echte Machtprojektion auf dem Schlachtfeld. Ihre Geschwindigkeit und Feuerkraft nützt sogar der besten verschanzten Infanterie nichts. Je schwerer die Panzer, desto langsamer sind sie. Sie müssen im Feld ständig mit Treibstoff versorgt werden und wenn dies nicht gewährleistet ist, ist Ihre Panzerdivision so gut wie nichts mehr wert.;Jednostki pancerne umo¿liwiaj¹ prawdziwy pokaz si³y na polu walki. Ich szybkoœæ i si³a ognia czyni¹ je zabójczymi dla ka¿dego rodzaju piechoty, za wyj¹tkiem jednostek najlepiej okopanych. Jednak wraz ze wzrostem masy czo³gów, maleje ich prêdkoœæ i zdolnoœæ manewrowania. Wymagaj¹ tak¿e sta³ych dostaw paliwa i jeœli te zostan¹ przerwane, jednostki pancerne stan¹ siê bezu¿yteczne.;;Áðîíåòàíêîâûå ÷àñòè ïîçâîëÿþò îáåñïå÷èòü ýôôåêòèâíîå ïðîäâèæåíèå âîéñê. Èõ ñêîðîñòü è îãíåâàÿ ìîùü äåëàåò èõ ñìåðòîíîñíûìè ïðîòèâ ïåõîòû. Îäíàêî ÷åì òÿæåëåå òàíê, òåì ìåíüøå åãî ñêîðîñòü. Áðîíåòàíêîâûì ÷àñòÿì òðåáóåòñÿ ïîñòîÿííîå ñíàáæåíèå òîïëèâîì, ÷òîáû îñòàòüñÿ â ñòðîþ, è åñëè ýòî ñíàáæåíèå ðàçîðâàíî, òî áðîíåòàíêîâàÿ ÷àñòü ïðàêòè÷åñêè áåñïîìîùíà.;;;X
LDESC_ARMOR;Armoured units allow real projection of power on the battlefield. Their speed and firepower make them lethal against all but the best entrenched Infantry. However, as tanks became heaver, their speeds would reduce accordingly.  They also required a constant supply of fuel to remain in the field, and if this vital supply was severed, the armoured unit would be next to useless.;Les unités blindées vous permettent de manifester directement votre puissance sur le champ de bataille. Leur vitesse et leur puissance de feu sont fatales aux unités d'infanteries non retranchées. Toutefois, le poids croissant des chars réduit d'autant leur vitesse. D'autre part ils nécessitent un réapprovisionnement constant en carburant pour rester opérationnels. Si cette ressource vitale venait à s'épuiser les unités blindées deviendraient totalement inutiles.;Le unità corazzate permettono di far sentire la vera potenza militare sul campo di battaglia. La loro velocità e la potenza di fuoco le rendono letali contro qualsiasi unità, a parte la fanteria trincerata. Man mano che i carri armati diventano più pesanti, la loro rapidità di movimento si riduce di conseguenza. Queste unità richiedono un rifornimento regolare di carburante per rimanere in campo: qualora venisse a mancare, diverrebbero quasi inutili.;Las unidades blindadas permiten toda una 'proyección de poder' en el campo de batalla. Su velocidad y potencia de fuego las hace letales contra todo, excepto la infantería mejor atrincherada. Sin embargo, a medida que los tanques se hacen más pesados, su velocidad se reduce en consonancia.  También necesitan de un suministro constante de combustible para permanecer en el campo de batalla y, si el abastecimiento se ve cortado, los tanques serán prácticamente inútiles.;Panzereinheiten bedeuten eine echte Machtprojektion auf dem Schlachtfeld. Ihre Geschwindigkeit und Feuerkraft nützt sogar der besten verschanzten Infanterie nichts. Je schwerer die Panzer, desto langsamer sind sie. Sie müssen im Feld ständig mit Treibstoff versorgt werden und wenn dies nicht gewährleistet ist, ist Ihre Panzerdivision so gut wie nichts mehr wert.;Jednostki pancerne umo¿liwiaj¹ prawdziwy pokaz si³y na polu walki. Ich szybkoœæ i si³a ognia czyni¹ je zabójczymi dla ka¿dego rodzaju piechoty, za wyj¹tkiem jednostek najlepiej okopanych. Jednak wraz ze wzrostem masy czo³gów, maleje ich prêdkoœæ i zdolnoœæ manewrowania. Wymagaj¹ tak¿e sta³ych dostaw paliwa i jeœli te zostan¹ przerwane, jednostki pancerne stan¹ siê bezu¿yteczne.;;Áðîíåòàíêîâûå ÷àñòè ïîçâîëÿþò îáåñïå÷èòü ýôôåêòèâíîå ïðîäâèæåíèå âîéñê. Èõ ñêîðîñòü è îãíåâàÿ ìîùü äåëàåò èõ ñìåðòîíîñíûìè ïðîòèâ ïåõîòû. Îäíàêî ÷åì òÿæåëåå òàíê, òåì ìåíüøå åãî ñêîðîñòü. Áðîíåòàíêîâûì ÷àñòÿì òðåáóåòñÿ ïîñòîÿííîå ñíàáæåíèå òîïëèâîì, ÷òîáû îñòàòüñÿ â ñòðîþ, è åñëè ýòî ñíàáæåíèå ðàçîðâàíî, òî áðîíåòàíêîâàÿ ÷àñòü ïðàêòè÷åñêè áåñïîìîùíà.;;;X
